sound Sensor,soundLevel MAX4466,soundLevel MAX9814,Actual
70.13611,82.1539,70.99845,1
70.37317,82.20778,71.34071,1
69.00076,82.31454,70.46719,1
69.11735,82.3018,70.35455,1
70.9546,82.31666,70.35455,1
70.92329,82.2869,70.35455,1
68.84283,82.03857,70.41994,1
73.1027,81.93056,70.35455,1
68.64129,81.40952,70.98736,1
72.23082,82.16039,70.36945,1
72.52258,79.09715,71.03991,1
68.30878,82.24636,70.39027,1
71.7597,80.03164,71.18484,1
71.92891,81.46586,70.36051,1
67.82973,82.23352,70.36349,1
69.30826,82.28477,70.36647,1
71.23134,79.36051,70.35156,1
71.73117,82.22923,70.36349,1
69.67793,82.14308,70.40809,1
69.56866,82.28477,70.36647,1
68.3931,82.25064,70.57549,1
70.82871,82.23138,70.38433,1
67.82973,82.18842,70.54928,1
69.49506,82.29754,70.46425,1
69.15587,81.0856,70.9707,1
72.14951,81.93721,70.59293,1
72.60049,81.03412,70.8588,1
71.61613,82.05826,70.68533,1
68.92216,80.8978,70.49953,1
70.89188,82.18842,70.44656,1
72.75423,81.92834,70.41402,1
71.84471,80.33006,70.43769,1
72.65204,82.29754,70.36349,1
70.47282,82.13659,70.37243,1
72.52258,80.6777,70.35753,1
73.41423,81.99023,70.46719,1
71.23134,82.15606,70.37838,1
68.43497,82.29329,70.37838,1
72.36465,81.8032,70.35455,1
71.73117,82.28903,70.89532,1
71.73117,82.23138,70.37243,1
70.60393,82.03199,71.51736,1
69.71404,82.27625,70.48779,1
70.9546,82.13659,70.40512,1
70.89188,82.2869,70.43769,1
70.98579,82.01004,70.55511,1
73.36702,81.54506,70.36945,1
69.75001,80.97242,70.47897,1
72.77959,82.17549,70.36647,1
72.6263,81.95492,70.8193,1
67.51054,82.04514,70.41402,1
73.46118,80.51998,70.36051,1
70.40651,80.02335,70.35753,1
73.36702,81.79644,70.40809,1
69.75001,82.31454,70.63059,1
70.86035,82.3018,70.36051,1
69.49506,82.23352,70.49953,1
71.01686,82.19918,71.47813,1
72.12225,82.3018,70.38731,1
68.3931,82.07791,70.53175,1
69.11735,82.26559,70.59293,1
71.73117,81.61894,70.86725,1
68.72247,80.55643,70.53468,1
70.73309,79.95679,70.48485,1
68.3931,80.59273,70.35156,1
70.2385,80.41498,70.36349,1
70.10172,81.11489,70.36051,1
72.77959,81.68992,70.41402,1
67.82973,81.33858,70.90933,1
70.73309,82.09098,70.40512,1
69.34594,80.55903,70.35753,1
68.84283,82.05826,70.38433,1
68.18073,80.42818,70.40512,1
71.98459,80.42818,70.36647,1
71.84471,81.97701,70.35455,1
70.60393,81.93499,70.4436,1
74.76324,82.26772,70.48191,1
71.58713,82.20778,70.4229,1
70.2385,81.17075,70.67959,1
67.8744,80.1604,70.35753,1
73.22385,80.96994,70.36647,1
68.007,80.7593,70.40215,1
70.82871,82.23994,70.35753,1
70.10172,79.87006,70.41402,1
71.58713,80.90279,70.50247,1
71.47014,81.31718,70.39622,1
68.68198,81.70359,70.35753,1
71.58713,81.80769,70.35455,1
71.95679,81.24548,70.35156,1
72.2038,81.51952,70.60164,1
71.81647,81.44009,70.35156,1
71.26155,81.06847,70.86725,1
69.11735,81.22865,70.4613,1
69.99769,81.33858,70.36349,1
70.89188,82.2869,70.86725,1
73.43774,82.22066,70.45245,1
72.25775,82.29329,70.60164,1
69.64165,82.27199,70.68533,1
68.3931,82.30817,70.78529,1
65.88033,82.24208,70.39919,1
68.60042,81.84138,70.36945,1
70.0325,82.08009,70.38731,1
69.8215,81.67623,70.47897,1
70.37317,82.2869,70.47308,1
72.12225,82.29329,70.42587,1
72.41762,82.06918,70.37838,1
72.70328,82.2228,70.35156,1
70.70097,81.11246,70.41402,1
71.90093,82.00784,70.37838,1
70.40651,81.59131,70.47897,1
69.27041,81.85481,70.61613,1
69.85703,82.14742,70.4436,1
70.86035,78.5648,71.03716,1
72.39118,81.93721,70.61902,1
68.47662,81.19975,70.8193,1
70.76508,82.13009,70.35753,1
71.87287,80.49646,70.41402,1
69.07866,81.83913,70.9707,1
70.20451,82.25919,70.39027,1
67.32272,81.62583,70.35753,1
71.41106,81.80769,70.35455,1
71.47014,81.60974,70.45836,1
69.8924,82.20992,70.43474,1
71.55803,81.90835,71.21191,1
68.18073,81.08805,70.34857,1
71.29166,82.14957,70.49953,1
72.2846,80.63403,70.34857,1
71.58713,81.09782,70.95401,1
71.84471,82.12141,70.4436,1
69.60524,82.01443,70.48779,1
70.70097,80.86777,70.7226,1
71.14007,82.2485,70.40215,1
73.46118,81.44009,70.97626,1
68.0943,81.99023,70.91213,1
72.97984,81.28857,70.49073,1
70.13611,82.26346,70.56094,1
69.53194,81.82792,70.96236,1
66.31745,81.75806,70.59003,1
70.27236,82.22495,70.35455,1
71.98459,82.28903,70.41106,1
69.07866,82.29116,70.36647,1
72.5746,82.29754,70.65369,1
70.47282,82.20778,70.35455,1
70.89188,81.50555,70.35753,1
70.60393,82.29329,71.05919,1
68.76277,81.57284,70.4436,1
70.70097,80.55383,70.55511,1
71.1706,82.11707,70.39919,1
71.61613,82.22495,70.36349,1
70.60393,82.30817,70.39027,1
68.92216,81.86599,70.86443,1
67.32272,81.69676,70.35156,1
68.80289,82.18196,70.35753,1
69.71404,82.28903,70.61323,1
68.96155,82.18196,70.54052,1
68.88258,82.00344,71.23891,1
72.52258,81.93942,70.37243,1
69.45802,80.72115,70.62481,1
71.14007,82.31242,70.36051,1
67.64877,82.24636,70.45541,1
68.51809,82.28477,70.35455,1
71.44064,82.14308,70.47897,1
68.05077,82.17764,70.43769,1
67.32272,79.74545,70.45245,1
68.88258,79.42587,70.4966,1
73.64648,80.23082,70.35156,1
67.73972,80.23621,70.42587,1
70.30609,82.22923,70.49953,1
68.35104,80.61856,70.36945,1
70.98579,80.40705,70.47897,1
68.92216,81.54274,70.40512,1
73.85033,81.21662,70.40512,1
71.61613,81.62124,70.52005,1
68.43497,82.21636,70.37838,1
71.87287,81.89944,70.36051,1
71.7597,82.25491,70.53468,1
72.5746,81.21422,70.4229,1
70.10172,81.04395,71.35668,1
74.2869,81.77615,70.9929,1
74.82349,80.87027,70.48485,1
69.30826,82.01004,70.36349,1
72.12225,81.36939,70.63637,1
69.60524,80.2038,70.34857,1
70.86035,81.17801,70.35455,1
71.47014,79.57259,70.35156,1
71.29166,81.84138,70.43474,1
68.80289,81.33858,70.34857,1
63.65733,80.86526,70.45245,1
70.47282,80.8903,70.35156,1
70.3397,79.94286,70.38731,1
71.67384,82.02541,70.44656,1
73.29573,82.19703,70.35455,1
70.06718,81.43069,70.37838,1
72.2846,82.24208,70.36647,1
71.26155,82.31666,70.41994,1
72.09489,82.3018,70.41994,1
73.27184,82.25491,70.45245,1
73.17559,81.69676,70.57259,1
72.85522,81.33145,70.35455,1
69.92764,81.67623,70.44951,1
70.9546,80.97984,70.35753,1
70.37317,81.62813,70.49366,1
69.99769,81.79644,70.4436,1
72.88029,82.04733,70.39622,1
73.34332,82.15823,70.39919,1
70.6364,81.72179,70.39027,1
72.39118,80.13043,70.64792,1
67.73972,82.25919,70.68533,1
73.85033,82.3018,70.37243,1
68.84283,82.14742,70.36945,1
74.45557,82.25491,70.43474,1
72.12225,82.23994,70.34857,1
72.12225,81.5381,70.61323,1
71.52883,82.01004,70.36051,1
70.60393,81.95049,70.49953,1
69.27041,82.04514,70.45245,1
71.87287,82.30817,70.49953,1
72.49646,81.03165,70.70542,1
68.30878,82.22495,70.49953,1
72.52258,82.21851,71.37527,1
73.1027,81.51021,70.57549,1
71.20102,82.2869,70.35156,1
67.37006,80.96994,70.39622,1
67.41714,80.18213,70.3754,1
72.39118,81.37649,70.35455,1
69.64165,81.09049,70.35156,1
71.20102,80.62888,70.35455,1
67.91882,81.86599,70.55511,1
68.51809,81.84362,70.95679,1
70.79695,81.97922,70.43474,1
66.47586,81.72179,70.68246,1
72.39118,82.30817,70.77676,1
69.67793,82.00344,70.37838,1
72.95506,80.65974,71.02888,1
69.71404,82.1539,70.94007,1
65.82411,80.86777,70.35455,1
73.76032,80.63145,70.8193,1
70.86035,82.08445,70.77676,1
72.6777,81.91057,70.41994,1
70.66875,82.29329,70.4613,1
69.03979,81.51021,70.4436,1
68.30878,77.57966,70.52883,1
68.60042,80.79982,70.35455,1
70.43973,81.58669,70.4966,1
68.60042,81.28857,70.41106,1
73.17559,81.47521,70.35753,1
71.84471,81.3362,70.38731,1
72.36465,81.88162,70.36051,1
69.85703,82.19918,70.38731,1
71.14007,82.29967,70.56676,1
69.49506,82.13876,70.40512,1
71.01686,82.30605,71.39382,1
72.36465,82.16039,70.50833,1
70.9546,81.64878,70.41994,1
73.66937,82.13442,70.64503,1
71.20102,82.26346,70.36051,1
70.50578,81.62124,70.35753,1
69.64165,80.85773,70.47014,1
71.20102,82.18196,71.50169,1
72.5746,82.21851,70.63637,1
68.47662,81.42129,70.43474,1
72.83009,79.24344,70.40512,1
70.20451,81.8727,70.44656,1
68.51809,78.58765,70.43769,1
70.53862,80.2038,70.78529,1
69.07866,81.16591,70.36647,1
66.83463,82.13009,71.29264,1
69.85703,82.22923,71.3487,1
70.47282,82.09751,70.35753,1
68.30878,82.29116,70.36051,1
70.73309,81.88162,70.36051,1
72.97984,80.52519,70.49953,1
67.8744,81.98804,70.45541,1
68.88258,82.00565,71.1031,1
74.1149,82.09751,70.4436,1
68.007,82.07573,70.39622,1
71.98459,81.89054,70.47897,1
69.2324,82.28477,70.4966,1
71.70255,82.31454,70.57549,1
72.97984,80.43081,70.39027,1
69.8924,81.99684,70.49953,1
72.85522,80.96994,70.35455,1
70.82871,81.43304,70.35753,1
72.6777,81.48923,70.4613,1
71.49953,81.42834,70.49953,1
70.43973,81.17801,70.3754,1
70.89188,81.83913,70.40512,1
69.56866,81.98142,70.35753,1
67.37006,81.14651,70.4966,1
69.07866,81.5381,70.6277,1
72.1767,80.97737,70.42587,1
71.64503,82.31029,70.38433,1
69.8924,82.12141,71.30334,1
72.33805,82.31029,70.46719,1
69.71404,81.97039,71.51476,1
71.90093,82.29967,70.41106,1
72.52258,82.29116,70.44951,1
71.49953,81.73314,70.40512,1
73.24787,81.73541,70.35156,1
74.35054,82.16254,70.78245,1
67.69437,82.26559,70.38433,1
67.73972,80.5979,71.26313,1
72.80487,81.4682,70.40512,1
70.30609,82.21851,70.35156,1
69.71404,82.13659,70.50247,1
68.55935,82.19273,70.41402,1
73.12707,81.29812,70.95958,1
71.23134,82.0298,70.35455,1
72.03991,82.21851,70.38731,1
71.7597,82.21636,70.55511,1
70.53862,81.75127,70.71401,1
72.41762,82.14957,70.39622,1
68.18073,82.08445,70.57259,1
73.6922,81.55664,70.57841,1
71.47014,82.09316,71.32205,1
70.60393,82.18196,70.45836,1
71.35156,82.2228,70.57841,1
71.58713,82.2869,70.63059,1
70.66875,82.18196,70.4613,1
70.13611,82.18411,70.37838,1
70.47282,79.99014,70.35753,1
69.92764,82.31666,70.35156,1
69.30826,81.5381,70.38731,1
70.43973,81.94386,70.36647,1
72.47026,81.43304,70.8813,1
72.44398,82.11056,70.53175,1
70.13611,81.80994,70.45541,1
69.92764,82.00784,70.4966,1
69.03979,81.58669,71.00676,1
72.1767,81.64648,71.18484,1
72.03991,81.76032,70.67959,1
72.49646,80.76437,70.54928,1
74.1149,81.75127,71.38853,1
72.6777,82.13009,70.48779,1
67.0821,81.51486,70.47014,1
67.73972,81.27901,70.41994,1
70.57133,81.26704,70.35455,1
73.22385,82.2869,70.35455,1
69.00076,81.57746,70.71687,1
72.33805,79.06944,70.35455,1
73.0292,81.27422,70.74545,1
71.78813,82.06045,70.44951,1
73.12707,82.00784,70.35455,1
68.60042,82.13659,70.67671,1
72.1767,82.25278,71.07019,1
72.33805,82.22495,70.46719,1
72.6777,82.28477,70.36051,1
68.47662,82.01224,70.69108,1
71.44064,82.3018,70.4229,1
68.55935,82.29967,70.36051,1
69.45802,81.98142,70.5054,1
70.60393,81.54738,70.35455,1
72.36465,80.71349,70.35455,1
70.30609,79.86162,70.36051,1
68.72247,81.88831,70.39622,1
72.85522,81.90612,70.36647,1
72.52258,81.60744,70.36051,1
68.96155,82.21851,70.4229,1
66.93446,80.8828,70.47897,1
70.73309,81.97039,70.36647,1
70.98579,82.26559,71.25237,1
69.85703,82.25491,70.53175,1
73.19975,81.71951,70.56385,1
73.8727,82.25491,70.49953,1
74.07137,82.24422,71.23351,1
68.88258,82.23138,70.36647,1
71.70255,81.55896,70.60454,1
69.30826,82.20778,70.45836,1
71.41106,82.28052,70.4436,1
73.55433,81.6648,70.45245,1
70.17038,82.29542,70.3754,1
69.42082,79.37243,70.7226,1
72.93021,80.64433,70.73117,1
71.70255,81.76937,70.36051,1
70.53862,81.97922,70.39919,1
72.6263,82.05826,70.36647,1
71.84471,79.35753,70.50247,1
71.92891,81.1222,70.45836,1
68.05077,82.17549,70.35455,1
69.60524,82.2485,70.52883,1
68.51809,81.44946,70.35455,1
71.87287,80.38058,70.59293,1
71.55803,82.19703,70.44065,1
70.20451,81.40245,70.63926,1
71.14007,82.29542,70.37838,1
71.29166,81.23587,71.13316,1
73.22385,82.25491,70.36349,1
71.14007,80.77452,70.39027,1
72.65204,80.85773,70.41994,1
72.60049,82.16686,70.75115,1
70.0325,81.21422,71.15768,1
71.58713,81.65565,70.46719,1
71.92891,81.76485,70.41402,1
68.64129,82.15174,70.36051,1
72.90529,80.73134,70.4613,1
70.13611,81.72406,70.4613,1
68.68198,81.95934,70.36349,1
70.17038,82.26559,70.43178,1
72.03991,81.42364,70.54344,1
70.06718,81.91057,70.78245,1
69.27041,82.2869,70.45836,1
68.22363,82.20778,70.45245,1
70.6364,82.30817,70.40512,1
69.96273,82.26772,71.11678,1
70.98579,82.30605,70.45836,1
69.64165,82.01443,70.38731,1
72.03991,81.76711,70.78529,1
72.54863,82.14742,70.55803,1
69.99769,80.55643,70.3754,1
72.12225,82.23994,70.90933,1
74.2228,81.02673,70.91213,1
69.99769,81.19734,70.44951,1
72.77959,81.42599,70.35455,1
73.78291,80.95258,70.38731,1
70.30609,79.83625,70.39919,1
72.03991,79.30067,70.38731,1
71.95679,82.14742,70.41106,1
72.14951,82.2869,70.5142,1
68.68198,81.86823,70.44065,1
72.80487,81.74901,70.35156,1
70.43973,82.31454,70.48485,1
69.49506,82.26772,70.39027,1
69.03979,81.85258,70.69395,1
72.12225,81.97039,70.8193,1
73.41423,82.25705,70.35455,1
72.2038,80.7186,71.298,1
72.6777,82.09098,70.35753,1
72.52258,80.90529,70.56094,1
73.82792,82.06481,70.56385,1
68.43497,82.31029,71.22002,1
72.03991,81.78517,70.39325,1
71.7597,82.09316,70.36647,1
69.67793,81.08805,70.36945,1
68.76277,81.08071,70.48485,1
73.27184,78.61043,70.45541,1
70.47282,82.09098,70.35455,1
68.47662,81.44946,70.67959,1
71.41106,82.17764,70.43769,1
70.27236,81.78517,70.75685,1
72.39118,81.68536,70.37243,1
69.71404,81.49856,70.41106,1
69.45802,81.34332,70.35156,1
70.57133,82.10838,70.39622,1
72.01229,80.77705,70.62192,1
66.47586,82.28903,70.35156,1
68.84283,82.31666,70.77676,1
73.27184,81.23347,70.77108,1
74.92299,82.24636,70.35753,1
71.44064,82.29329,70.57549,1
70.92329,82.23352,70.55511,1
73.17559,82.2869,70.35753,1
70.0325,82.14957,70.43769,1
70.13611,82.25919,70.36349,1
67.78484,82.11273,70.38731,1
71.1706,81.35044,70.35753,1
72.09489,81.66251,70.57841,1
71.47014,82.08662,70.47897,1
68.96155,82.27625,70.35455,1
71.81647,81.07582,70.4229,1
68.60042,82.09098,70.36349,1
71.1706,79.26456,70.36051,1
69.27041,82.1539,71.02059,1
74.76324,82.26559,70.45245,1
71.14007,82.25919,70.95958,1
69.42082,82.17549,70.77676,1
71.64503,82.29116,70.36349,1
67.96303,82.22923,70.60744,1
71.92891,82.09751,70.63637,1
71.38136,82.23138,70.50833,1
72.25775,82.24636,70.5376,1
71.14007,81.42834,70.45245,1
68.43497,82.0276,70.8193,1
69.64165,79.87006,70.49366,1
69.99769,79.85036,70.5376,1
69.67793,82.26559,70.49953,1
71.41106,80.60565,70.35753,1
69.15587,81.62583,70.41402,1
67.73972,81.19251,70.74545,1
72.72879,79.57259,70.41994,1
68.80289,81.06602,70.88692,1
72.49646,79.98737,70.5376,1
74.55934,80.52258,70.69108,1
72.41762,80.12771,70.40512,1
70.0325,82.28903,70.48485,1
69.53194,81.44712,70.49073,1
72.06744,82.09316,70.77676,1
67.91882,81.96376,70.39622,1
71.95679,82.2869,70.49953,1
69.11735,82.02322,70.37243,1
71.55803,81.60744,70.35753,1
68.007,80.45975,70.53468,1
69.8215,80.29264,70.4436,1
68.96155,81.15621,70.66521,1
71.32166,81.98142,70.7226,1
72.1767,81.85033,70.43474,1
72.39118,81.32669,70.59293,1
71.58713,82.25278,70.42587,1
74.88333,80.6546,70.35455,1
72.01229,80.63403,70.35455,1
72.5746,80.40441,70.35156,1
68.84283,82.17549,70.36051,1
69.38346,81.70132,70.90654,1
68.05077,82.2228,70.35753,1
68.96155,82.25278,71.23621,1
69.11735,81.8481,70.37243,1
74.51798,82.30817,70.59293,1
70.70097,82.26346,70.5054,1
73.05376,82.2485,71.03439,1
71.81647,82.26559,71.21191,1
71.52883,82.26772,70.56676,1
71.04783,82.13009,70.45541,1
71.47014,82.17333,70.67096,1
72.25775,82.25491,70.68246,1
67.78484,82.20563,70.65369,1
67.96303,82.28265,70.754,1
71.49953,82.28903,71.362,1
70.6364,82.15606,70.65369,1
69.27041,82.25705,70.5376,1
71.61613,82.26559,70.54928,1
68.2663,81.94607,70.45541,1
70.98579,82.24636,71.24429,1
72.03991,82.28052,70.36051,1
73.19975,82.12141,70.36945,1
68.2663,82.25064,70.43769,1
71.67384,82.19057,71.16312,1
71.70255,82.29329,70.41994,1
71.90093,82.14957,70.45541,1
67.46396,82.04295,70.37838,1
74.70258,82.23352,70.41106,1
73.39066,81.82792,70.68821,1
72.1767,81.70359,70.35455,1
76.64078,81.76711,70.39919,1
72.60049,81.74448,70.72832,1
68.35104,81.86152,70.36051,1
67.82973,82.3018,70.86162,1
68.47662,82.31029,71.22002,1
72.36465,82.25919,70.36349,1
69.71404,82.29329,70.36647,1
73.62354,82.26346,70.41698,1
72.25775,82.1539,70.4613,1
69.92764,82.28477,70.36051,1
69.8924,81.88385,70.40512,1
71.92891,81.22385,70.35753,1
71.07868,81.75806,70.59293,1
71.64503,81.11977,70.38433,1
68.80289,80.02059,70.46719,1
72.41762,80.6777,70.45836,1
68.88258,81.87492,70.35753,1
72.49646,81.67851,70.48191,1
72.80487,82.25064,70.39919,1
69.92764,82.10838,70.65656,1
70.13611,82.26346,70.76823,1
71.52883,82.25919,70.3754,1
69.92764,82.1798,70.35455,1
69.56866,82.21851,70.38731,1
72.6263,82.28052,70.55219,1
72.52258,82.2869,70.4229,1
71.78813,80.90778,70.56094,1
72.77959,81.39538,70.40512,1
70.10172,82.04733,70.35156,1
72.23082,81.14893,70.36349,1
71.64503,81.94828,70.36349,1
70.57133,79.66233,70.46425,1
67.96303,82.31454,70.49953,1
72.2846,81.99464,70.41106,1
70.82871,81.73994,71.01506,1
68.43497,82.29116,70.36349,1
71.41106,81.88831,70.73403,1
69.30826,81.00949,70.36051,1
72.85522,81.97701,70.3754,1
71.73117,82.13876,70.36349,1
68.88258,81.81219,70.36647,1
67.17915,82.11707,70.73403,1
69.53194,82.19273,70.4229,1
68.96155,81.97039,70.39919,1
68.72247,81.2814,70.35753,1
68.30878,81.07827,70.37243,1
69.00076,81.15864,70.35156,1
68.64129,80.74152,70.49953,1
67.13076,80.74152,70.4613,1
71.98459,80.20921,70.44951,1
72.52258,81.5381,70.38136,1
70.43973,81.92612,70.35455,1
72.03991,82.23566,70.35455,1
67.91882,82.11056,71.29264,1
72.54863,81.13436,70.5142,1
70.73309,81.52649,70.45245,1
70.10172,81.04149,70.41994,1
69.64165,81.50322,70.36051,1
69.34594,81.9239,70.45836,1
71.26155,80.38588,70.79664,1
69.56866,81.72179,70.54636,1
70.6364,79.8813,70.35156,1
71.29166,82.29542,70.47014,1
68.92216,82.2869,70.55219,1
72.39118,82.3018,70.40215,1
70.79695,81.81219,70.47897,1
70.98579,82.28265,70.68533,1
71.20102,82.31666,70.36051,1
70.89188,82.13009,70.40512,1
70.66875,82.09969,70.35753,1
68.13762,82.23352,70.52883,1
71.92891,81.92612,70.59293,1
73.19975,81.02181,70.60164,1
72.52258,80.75676,70.50833,1
69.49506,81.96376,70.36647,1
68.84283,81.78517,70.77676,1
69.38346,82.2869,70.35455,1
66.73362,82.29542,70.41402,1
72.6263,81.14651,70.36051,1
67.64877,82.13659,70.35455,1
68.05077,82.28903,71.39117,1
69.53194,81.73768,70.35455,1
72.09489,81.05867,70.42587,1
70.27236,80.91527,70.35455,1
67.96303,82.01004,70.8813,1
71.29166,81.78517,71.24968,1
73.19975,82.12792,70.98736,1
73.39066,81.44946,70.65369,1
69.75001,81.43774,70.37838,1
70.2385,82.08009,70.4436,1
69.64165,80.86777,70.36647,1
67.82973,79.99291,70.3754,1
70.3397,81.98804,70.87568,1
68.68198,81.15136,70.4436,1
71.52883,80.88029,70.37243,1
71.7597,82.10838,70.50833,1
70.2385,80.52519,70.92052,1
73.60052,80.16856,70.36647,1
72.23082,82.02322,70.36051,1
71.29166,82.14092,70.35455,1
71.87287,79.52298,71.01506,1
70.86035,82.24208,70.37838,1
72.23082,82.31666,70.4229,1
69.34594,82.29754,70.71401,1
73.39066,82.31242,70.91493,1
68.84283,81.95492,70.61323,1
67.64877,82.21422,70.49953,1
69.78583,82.30605,70.54636,1
68.68198,82.29116,70.3754,1
74.55934,82.09316,70.72546,1
71.38136,82.2869,70.3754,1
66.78427,81.63502,70.35753,1
69.64165,81.16348,70.36051,1
70.06718,82.09534,70.36945,1
76.78568,81.27184,70.76823,1
67.8744,81.15379,70.48485,1
72.39118,78.70741,70.40215,1
70.27236,80.50169,70.36349,1
71.7597,82.29967,71.19026,1
70.53862,82.12141,70.43474,1
72.75423,82.1539,70.36349,1
75.253,81.72406,70.42587,1
71.41106,82.08445,71.39912,1
72.5746,81.80994,70.39027,1
72.01229,82.07573,70.44656,1
70.73309,82.27625,70.36051,1
66.88469,82.22923,70.36647,1
68.3931,82.31454,70.35455,1
71.98459,81.56359,70.34857,1
67.32272,80.14679,70.36647,1
67.82973,81.06113,71.26313,1
72.49646,80.64947,70.35753,1
68.22363,81.43304,70.36051,1
71.14007,82.23994,70.96514,1
72.39118,81.47755,70.44065,1
70.53862,81.83465,70.40512,1
68.72247,81.67623,70.35753,1
69.11735,81.82118,70.36051,1
69.38346,80.75676,70.39919,1
68.2663,82.28903,70.55511,1
68.3931,81.93942,70.45836,1
70.82871,82.28052,71.03163,1
70.30609,82.31029,70.35753,1
70.13611,80.23082,70.68533,1
73.34332,81.6419,70.39919,1
72.25775,80.8903,70.35156,1
72.03991,82.16039,70.61033,1
72.25775,80.83511,70.40512,1
70.89188,80.82001,71.30869,1
69.38346,80.32205,70.34857,1
69.56866,81.01196,70.36647,1
70.76508,81.68992,70.47014,1
69.75001,82.18411,70.36051,1
69.07866,81.05867,71.17941,1
71.81647,82.04514,70.35455,1
70.17038,82.15606,70.37838,1
69.42082,81.2814,70.52005,1
68.007,81.99023,70.35455,1
69.64165,82.25919,70.36051,1
68.007,81.73541,71.24968,1
74.07137,82.25705,70.36051,1
69.64165,82.11273,70.54928,1
73.12707,82.30605,70.48485,1
72.2846,81.99905,70.40809,1
70.27236,82.04295,70.41106,1
71.10943,82.10838,70.40512,1
67.91882,82.09534,70.35455,1
70.2385,82.09316,70.41402,1
65.76753,82.04295,70.57841,1
71.7597,82.16686,70.49953,1
68.60042,81.11732,70.38433,1
73.19975,81.31956,70.35455,1
68.007,81.88385,70.36349,1
69.30826,82.28477,70.35455,1
70.66875,82.14742,70.48191,1
73.76032,82.26346,70.61613,1
68.60042,81.65107,70.63926,1
72.72879,82.26772,71.00399,1
67.8744,81.84138,70.39919,1
72.12225,81.73994,70.93729,1
72.1767,82.2869,70.45836,1
67.78484,82.07355,70.59003,1
68.007,82.27625,70.36051,1
73.57745,82.20778,70.8193,1
69.00076,82.27199,70.40215,1
70.3397,82.27412,70.72832,1
72.60049,81.41658,70.36647,1
71.73117,82.10186,70.40512,1
68.43497,82.11707,70.37243,1
72.03991,81.68307,70.40215,1
72.09489,82.04514,71.42817,1
70.10172,82.28052,70.3754,1
72.2846,82.04295,70.47897,1
72.2846,82.07355,70.44951,1
70.50578,81.78517,70.78245,1
72.95506,82.07573,70.37838,1
73.78291,82.23352,70.36051,1
68.88258,82.26132,70.35455,1
69.19421,79.45836,70.95958,1
70.27236,81.63042,70.36051,1
70.92329,81.895,70.44656,1
68.80289,81.70132,70.49073,1
71.67384,78.43641,70.35753,1
69.75001,81.69448,70.40512,1
69.99769,81.26465,71.27924,1
71.32166,80.22002,70.36349,1
68.92216,81.76032,71.0894,1
69.19421,82.24636,70.58713,1
72.77959,81.93942,70.35455,1
69.78583,81.72406,70.87287,1
70.06718,81.89054,70.35156,1
69.07866,82.28477,70.4613,1
70.3397,82.31454,70.44951,1
70.37317,82.30817,71.29264,1
72.6263,81.76937,70.36647,1
69.11735,82.25919,70.91213,1
71.26155,81.91946,70.35753,1
72.06744,82.2869,70.49953,1
70.0325,80.46501,70.41402,1
70.47282,81.95934,70.41106,1
68.88258,81.93499,70.40512,1
66.98396,82.28903,70.35753,1
68.007,81.59131,70.40512,1
70.30609,80.27656,70.35455,1
66.83463,79.34559,70.38731,1
70.06718,81.46352,70.37838,1
69.53194,81.71269,70.37243,1
68.43497,82.05826,70.4613,1
69.27041,81.65565,70.63348,1
68.0943,80.27119,70.79664,1
68.64129,82.26772,70.44656,1
71.78813,81.37885,70.97626,1
68.72247,81.46586,70.35156,1
66.57989,81.54506,70.46719,1
72.54863,82.20778,70.36051,1
70.6364,81.89277,70.51127,1
69.19421,81.43774,70.38136,1
68.0943,82.28903,70.47603,1
71.04783,81.56359,70.8193,1
69.19421,81.48923,70.92052,1
70.17038,81.93056,70.35753,1
72.12225,81.28857,70.35455,1
72.03991,81.45181,70.35156,1
68.0943,81.84362,70.62481,1
68.43497,80.98232,70.48485,1
70.3397,81.78066,70.49953,1
72.1767,81.98142,70.45541,1
72.93021,81.80095,70.35753,1
70.0325,80.33006,70.35156,1
71.98459,82.25064,70.63059,1
69.45802,81.59592,70.44951,1
72.23082,81.42129,70.96514,1
71.41106,80.88529,70.54636,1
72.39118,80.77198,70.54636,1
68.60042,82.25705,70.52005,1
71.41106,82.31666,70.36945,1
71.92891,82.31454,70.56676,1
70.3397,81.73087,70.43769,1
70.60393,82.00784,71.38853,1
69.30826,82.2378,70.45245,1
69.03979,81.69448,70.47308,1
71.35156,81.96376,70.48191,1
69.75001,82.04733,70.37243,1
69.53194,82.25705,70.3754,1
69.60524,81.86823,70.45541,1
69.56866,81.61894,70.40512,1
71.38136,81.31242,70.79664,1
68.35104,81.95492,70.46719,1
70.79695,82.14525,70.72546,1
69.8215,79.22226,70.36945,1
67.8744,82.23138,71.00953,1
71.20102,82.28903,71.362,1
69.67793,82.04733,70.36349,1
69.11735,82.26772,70.35455,1
69.30826,82.28052,70.35455,1
67.51054,82.28265,71.36731,1
69.15587,82.26346,70.45836,1
71.87287,81.61434,70.44065,1
67.46396,82.31029,70.78529,1
68.88258,82.07573,70.41106,1
69.85703,82.20348,70.38136,1
72.12225,81.87492,70.63926,1
72.33805,79.36945,70.36051,1
71.7597,81.19009,70.41402,1
69.67793,80.00122,70.4436,1
68.13762,82.31029,70.39919,1
69.38346,82.21851,70.54052,1
67.27513,82.31029,70.70255,1
69.19421,82.27625,70.35455,1
69.8924,81.49156,70.45541,1
70.30609,81.80769,70.35753,1
